DateTime,Lowest,Highest,Average,location,temp_range,lat,long
01/01/1963 03:00,-22.5,23.5,-1.5,Tasiilaq,46,65.61348233,-37.63328081
01/01/1964 03:00,-21,20.2,-0.4,Tasiilaq,41.2,65.61348233,-37.63328081
01/01/1965 03:00,-25,18.8,-1.3,Tasiilaq,43.8,65.61348233,-37.63328081
01/01/1966 03:00,-24.9,21,-2.1,Tasiilaq,45.9,65.61348233,-37.63328081
01/01/1967 03:00,-22.6,18,-2.2,Tasiilaq,40.6,65.61348233,-37.63328081
01/01/1968 03:00,-25.5,17,-2.1,Tasiilaq,42.5,65.61348233,-37.63328081
01/01/1969 03:00,-26.4,18.2,-2.8,Tasiilaq,44.6,65.61348233,-37.63328081
01/01/1970 03:00,-25.5,16.6,-1.5,Tasiilaq,42.1,65.61348233,-37.63328081
01/01/1971 03:00,-27.3,22,-3,Tasiilaq,49.3,65.61348233,-37.63328081
01/01/1972 03:00,-24.5,18,-1.2,Tasiilaq,42.5,65.61348233,-37.63328081
01/01/1973 03:00,-23.2,15.5,-2.3,Tasiilaq,38.7,65.61348233,-37.63328081
01/01/1974 03:00,-23.8,20.6,-0.8,Tasiilaq,44.4,65.61348233,-37.63328081
01/01/1975 03:00,-27.4,19.1,-1.8,Tasiilaq,46.5,65.61348233,-37.63328081
01/01/1976 03:00,-27,19,-1,Tasiilaq,46,65.61348233,-37.63328081
01/01/1977 03:00,-20.3,16.8,-1.1,Tasiilaq,37.1,65.61348233,-37.63328081
01/01/1978 03:00,-29.5,21.3,-1,Tasiilaq,50.8,65.61348233,-37.63328081
01/01/1979 03:00,-21.5,16.8,-1.5,Tasiilaq,38.3,65.61348233,-37.63328081
01/01/1980 03:00,-19.2,13.5,-0.9,Tasiilaq,32.7,65.61348233,-37.63328081
01/01/1981 03:00,-23.8,16,-2.7,Tasiilaq,39.8,65.61348233,-37.63328081
01/01/1982 03:00,-21.9,14.7,-2,Tasiilaq,36.6,65.61348233,-37.63328081
01/01/1983 03:00,-22.8,15,-3.2,Tasiilaq,37.8,65.61348233,-37.63328081
01/01/1984 03:00,-23.4,15.2,-1.6,Tasiilaq,38.6,65.61348233,-37.63328081
01/01/1985 03:00,-20.1,16.6,-0.8,Tasiilaq,36.7,65.61348233,-37.63328081
01/01/1986 03:00,-20.2,19.4,-0.9,Tasiilaq,39.6,65.61348233,-37.63328081
01/01/1987 03:00,-21.5,18.4,-0.8,Tasiilaq,39.9,65.61348233,-37.63328081
01/01/1988 03:00,-25.5,14.5,-2.1,Tasiilaq,40,65.61348233,-37.63328081
01/01/1989 03:00,-23.1,18.6,-2.1,Tasiilaq,41.7,65.61348233,-37.63328081
01/01/1990 03:00,-24.5,19,-1.8,Tasiilaq,43.5,65.61348233,-37.63328081
01/01/1991 03:00,-19.2,20.8,-0.6,Tasiilaq,40,65.61348233,-37.63328081
01/01/1992 03:00,-22.4,15.3,-1.9,Tasiilaq,37.7,65.61348233,-37.63328081
01/01/1993 03:00,-21.3,16.9,-1.8,Tasiilaq,38.2,65.61348233,-37.63328081
01/01/1994 03:00,-22.6,16.2,-1.2,Tasiilaq,38.8,65.61348233,-37.63328081
01/01/1995 03:00,-25.6,25.2,-1.5,Tasiilaq,50.8,65.61348233,-37.63328081
01/01/1996 03:00,-21.5,15.2,-0.1,Tasiilaq,36.7,65.61348233,-37.63328081
01/01/1997 03:00,-21.5,18.7,-1,Tasiilaq,40.2,65.61348233,-37.63328081
01/01/1998 03:00,-22.4,16.5,-0.8,Tasiilaq,38.9,65.61348233,-37.63328081
01/01/1999 03:00,-19.5,15.5,-0.7,Tasiilaq,35,65.61348233,-37.63328081
01/01/2000 03:00,-18.2,17.2,-0.5,Tasiilaq,35.4,65.61348233,-37.63328081
01/01/2001 03:00,-18,14.9,-0.4,Tasiilaq,32.9,65.61348233,-37.63328081
01/01/2002 03:00,-20.1,15.7,0.2,Tasiilaq,35.8,65.61348233,-37.63328081
01/01/2003 03:00,-15.5,18.9,1.3,Tasiilaq,34.4,65.61348233,-37.63328081
01/01/2004 03:00,-20.5,18.9,0.1,Tasiilaq,39.4,65.61348233,-37.63328081
01/01/2005 03:00,-17.9,25.3,0.5,Tasiilaq,43.2,65.61348233,-37.63328081
01/01/2006 03:00,-18.8,19.4,-0.5,Tasiilaq,38.2,65.61348233,-37.63328081
01/01/2007 03:00,-19.1,20.4,0.2,Tasiilaq,39.5,65.61348233,-37.63328081
01/01/2008 03:00,-20.3,20.5,-0.4,Tasiilaq,40.8,65.61348233,-37.63328081
01/01/2009 03:00,-20,18.2,-0.1,Tasiilaq,38.2,65.61348233,-37.63328081
01/01/2010 03:00,-17.6,18.2,0.9,Tasiilaq,35.8,65.61348233,-37.63328081
01/01/2011 03:00,-22.1,17.1,-0.6,Tasiilaq,39.2,65.61348233,-37.63328081
01/01/2012 03:00,-20.5,18.9,0.5,Tasiilaq,39.4,65.61348233,-37.63328081
01/01/2013 03:00,-17.9,17.3,-0.2,Tasiilaq,35.2,65.61348233,-37.63328081
01/01/2014 03:00,-14,16.2,-1.3,Tasiilaq,30.2,65.61348233,-37.63328081
01/01/2015 03:00,-20.4,17.2,-0.3,Tasiilaq,37.6,65.61348233,-37.63328081
01/01/2016 03:00,-12.8,17.6,1.8,Tasiilaq,30.4,65.61348233,-37.63328081
01/01/2017 03:00,-20.5,17.8,-0.1,Tasiilaq,38.3,65.61348233,-37.63328081
01/01/2018 03:00,-17.4,17.7,0.1,Tasiilaq,35.1,65.61348233,-37.63328081
01/01/2019 03:00,-18.5,16.9,0.3,Tasiilaq,35.4,65.61348233,-37.63328081
01/01/2020 03:00,-19.7,16.9,-0.1,Tasiilaq,36.6,65.61348233,-37.63328081
01/01/2021 03:00,-16.7,23.6,1,Tasiilaq,40.3,65.61348233,-37.63328081
01/01/2022 03:00,-19.2,16.4,0,Tasiilaq,35.6,65.61348233,-37.63328081
01/01/2023 03:00,-19.4,17.4,-0.6,Tasiilaq,36.8,65.61348233,-37.63328081
01/01/2024 04:00,-19.1,8.5,-4,Tasiilaq,27.6,65.61348233,-37.63328081
